Data_Hora,IdTweet,Tweet,Candidato
2022-08-01 18:36:38+00:00,1554174283206823936,"@fabiohipermidia @Silviamariadoa1 @cirogomes Somos Ciro,para vencer.",Ciro
2022-08-01 18:36:16+00:00,1554174187627069440,"@HatoryWoox @marcelogbrito @JornalismoWando E quem perde alguém do calibre do Ciro Gomes é você, eu, o seu pai, a sua mãe, o seu amigo, o zé na feira e todo o povo brasileiro.

Ainda não percebeu as conexões? 👇 https://t.co/OzV7w0h3P7",Ciro
2022-08-01 18:36:12+00:00,1554174174201102344,"@huglevison Presidente: Ciro Gomes 
Governador: Ronaldo Caiado 
Senador: ?
Dep. Federal: ?
Dep. Estadual: ?",Ciro
2022-08-01 18:36:00+00:00,1554174120794923008,"Todos aqui sabem que nos últimos anos eu tenho me engajado na campanha de Ciro e disseminado o PND. No entanto, devido à possibilidade de golpe e a vantagem de Lula nas pesquisas, REAFIRMO MEU VOTO EM CIRO GOMES, pois uma coisa não tem nada a ver com a outra.",Ciro
2022-08-01 18:35:41+00:00,1554174043162558465,"@SolMarTerr @alertatotal @LulaOficial @jairbolsonaro @cirogomes Os erros de Roberto Jeferson não são nada diante dos erros do Lula,ninguém ganha do Lula e PT em roubos e manipulações,sem falar o envolvimento dele com o PCC e terroristas.",Ciro
2022-08-01 18:35:22+00:00,1554173961340157952,"@APrimeiraVia @Gielamo @cirogomes Kkkkkk a maconha que vocês estão fumando vc está estragada!!!
😂🤣😂🤣",Ciro
2022-08-01 18:34:52+00:00,1554173836878401536,"@SamPancher Volta do Temer? 
🎶 Hell naw, to the naw, naw, naw 
Hell to the naw, to the naw, naw, naw 
#PrefiroCiro #CiroPresidente12 @cirogomes https://t.co/vUaSnZLT3T",Ciro
2022-08-01 18:34:37+00:00,1554173772227297280,@cirogomes @CartunistaT Q lástima.,Ciro
2022-08-01 18:34:36+00:00,1554173770834874370,@malaguetapbp @cirogomes @gioewbank Se aliado com a esquerda do PDT que denuncia que gov militar segue as mesmas diretrizes pró rentismo que o PT?,Ciro
2022-08-01 18:34:21+00:00,1554173705139412998,@Red_Insurgent6 @cirogomes @gioewbank https://t.co/k9Cj5vtcbb,Ciro
